n_rows,n_unique_compounds,n_features,cv_type,n_splits,mae_oof,rmse_oof,r2_oof,sample_weighting_enabled,split_train_rows,split_val_rows,split_test_rows,split_train_unique_compounds,split_val_unique_compounds,split_test_unique_compounds,split_train_size_requested,split_val_size_requested,split_test_size_requested,train_n,train_mae,train_rmse,train_r2,validation_n,validation_mae,validation_rmse,validation_r2,test_n,test_mae,test_rmse,test_r2,refit_final_on,n_final_fit_rows,n_final_fit_unique_compounds,model_path
2047,1830,25,GroupKFold,5,34.38803253546048,65.351502209128,0.9284425305810222,False,1234,400,413,1098,366,366,0.6,0.2,0.2,1234,17.37805871927485,29.466127683034806,0.9855346627261125,400,37.549964630217666,66.02891981470617,0.9121485081499399,413,37.255714466750376,78.52741384093521,0.9098469926402506,full,2047,1830,output/final_model_sweep_compact/trial_001_rf_selected_leaf1/models/cp_regressor.joblib
