model_type,n_estimators,train_mae,train_rmse,train_r2,validation_mae,validation_rmse,validation_r2,test_mae,test_rmse,test_r2
random_forest,50,22.27202411763188,39.9260391574783,0.973442029263626,38.096660867125564,64.15516438936449,0.9170638253722648,39.79890517187476,80.81712371468038,0.9045129649515175
random_forest,100,22.149081334827496,40.948251789107594,0.9720647114621458,37.313698489530104,61.960826736528304,0.9226402311467969,39.245379659740145,80.94078896323747,0.9042205154822248
random_forest,200,22.035967141276025,40.31881625436675,0.9729169247081261,37.18892108504845,61.66825341296041,0.9233690777244096,38.644517499018825,80.13005219929704,0.9061296407362166
random_forest,400,22.081584846027425,40.568204639550125,0.9725808487117555,36.971725483702386,61.148281715541444,0.9246558962420686,38.42117671181647,79.59791162302552,0.9073722796788692
random_forest,800,22.09322603915321,40.614397151315956,0.9725183721710107,36.97479421595829,61.177471505360884,0.9245839464369148,38.4623861466876,80.21473931449331,0.9059311181952816
