n_rows,n_unique_compounds,n_features,cv_type,n_splits,mae_oof,rmse_oof,r2_oof,sample_weighting_enabled,split_train_rows,split_val_rows,split_test_rows,split_train_unique_compounds,split_val_unique_compounds,split_test_unique_compounds,split_train_size_requested,split_val_size_requested,split_test_size_requested,train_n,train_mae,train_rmse,train_r2,validation_n,validation_mae,validation_rmse,validation_r2,test_n,test_mae,test_rmse,test_r2,refit_final_on,n_final_fit_rows,n_final_fit_unique_compounds,model_path
2047,1830,33,GroupKFold,5,33.71635685618984,64.14587147703699,0.9310584182710115,False,1234,400,413,1098,366,366,0.6,0.2,0.2,1234,17.26536415288985,29.23689346350639,0.9857588558728025,400,37.498325743278436,65.95259669596196,0.9123514866216743,413,36.919751538826816,76.69123299990808,0.9140137381236892,full,2047,1830,output/final_model_sweep_compact/trial_004_rf_small_leaf1/models/cp_regressor.joblib
