model_type,n_estimators,train_mae,train_rmse,train_r2,validation_mae,validation_rmse,validation_r2,test_mae,test_rmse,test_r2
random_forest,50,22.76179820307522,40.24004003704496,0.9730226529099858,37.67800333307869,63.7970206081565,0.9179872168814154,38.20845720191042,79.71280627156081,0.9071046819493027
random_forest,100,22.47702737773587,40.85517888523353,0.9721915575895804,37.253298735097125,62.08060482317185,0.922340849690392,38.429164567142315,80.8439088283827,0.9044496601762555
random_forest,200,22.26077486940367,40.65186578033774,0.9724676426779076,37.11725698206824,61.38272468906593,0.924077048988122,38.31989458612974,80.84790435444741,0.9044402152270208
random_forest,400,22.267019970797794,40.83712281355897,0.9722161322108754,37.044233008015446,60.96186329152738,0.9251145884206325,38.185002989028604,81.02767772355772,0.9040147693401431
random_forest,800,22.255275137177588,40.73505644442171,0.972354842016097,37.2070038613911,61.163287366290874,0.9246189131577663,38.16842020361189,80.32933322680059,0.9056621546311951
