n_rows,n_unique_compounds,n_features,cv_type,n_splits,mae_oof,rmse_oof,r2_oof,sample_weighting_enabled,split_train_rows,split_val_rows,split_test_rows,split_train_unique_compounds,split_val_unique_compounds,split_test_unique_compounds,split_train_size_requested,split_val_size_requested,split_test_size_requested,train_n,train_mae,train_rmse,train_r2,validation_n,validation_mae,validation_rmse,validation_r2,test_n,test_mae,test_rmse,test_r2,refit_final_on,n_final_fit_rows,n_final_fit_unique_compounds,model_path
2047,1830,33,GroupKFold,5,34.30969370559146,64.4782449166225,0.9303421222487853,False,1234,400,413,1098,366,366,0.6,0.2,0.2,1234,22.158466540061596,40.67346760641437,0.9724383742936117,400,37.13420229359166,61.234955640690806,0.9244421536077901,413,38.29995219385335,80.86357137099428,0.9044031757563838,full,2047,1830,output/final_model_sweep_compact/trial_005_rf_small_leaf2/models/cp_regressor.joblib
