model_type,stage,learning_rate,train_mae,validation_mae,test_mae
gradient_boosting,365,0.03,26.135937351848487,38.44364740754263,38.1696042979549
gradient_boosting,366,0.03,26.13226928621676,38.44741242362892,38.16028051636297
gradient_boosting,367,0.03,26.111083701405086,38.43383385054173,38.15106207591265
gradient_boosting,368,0.03,26.08524959402872,38.41210669155581,38.14314782280233
gradient_boosting,369,0.03,26.07233412433824,38.412620414202664,38.148559896118925
gradient_boosting,370,0.03,26.052797878399492,38.40935887420857,38.12235393125491
gradient_boosting,371,0.03,26.03828068076669,38.41073197696601,38.10117388603315
gradient_boosting,372,0.03,26.017430121826035,38.380330461058286,38.08252693374308
gradient_boosting,373,0.03,25.994728343081405,38.37079334290634,38.06121993467486
gradient_boosting,374,0.03,25.97828098747348,38.36591257212971,38.05897723314478
gradient_boosting,375,0.03,25.953710636724438,38.35632145334177,38.049949040406005
gradient_boosting,376,0.03,25.936449044046125,38.33420089632048,38.0402066496001
gradient_boosting,377,0.03,25.931600354260922,38.34951622142715,38.04845304388725
gradient_boosting,378,0.03,25.92859480491832,38.349470353955724,38.040638231681676
gradient_boosting,379,0.03,25.90799580389144,38.350076277530455,38.034895607803605
gradient_boosting,380,0.03,25.900512195480516,38.36411704332649,38.036995999973925
gradient_boosting,381,0.03,25.8858991923516,38.37779338977721,38.02200873016612
gradient_boosting,382,0.03,25.875884995209343,38.37290441604962,38.01888633987984
gradient_boosting,383,0.03,25.85916819369526,38.372348695813436,38.00195485449925
gradient_boosting,384,0.03,25.845617974744762,38.38662204489855,38.006016702818386
gradient_boosting,385,0.03,25.833229860595925,38.38545928359564,38.00340127525226
gradient_boosting,386,0.03,25.8099207364384,38.3800932408806,37.99404107603919
gradient_boosting,387,0.03,25.79219626889734,38.36799011025759,37.99537951263013
gradient_boosting,388,0.03,25.786168197275245,38.379144370524166,37.98655085034157
gradient_boosting,389,0.03,25.783065369537475,38.38634708700303,37.98884482283719
gradient_boosting,390,0.03,25.763397823985972,38.38195186179992,37.991357860783545
gradient_boosting,391,0.03,25.754229248453075,38.37380870378657,37.99040564284755
gradient_boosting,392,0.03,25.724891879545137,38.35003873341927,37.9629857215567
gradient_boosting,393,0.03,25.70637604527534,38.357622576108405,37.962387488274196
gradient_boosting,394,0.03,25.691881507121007,38.36204249315674,37.949300658765125
gradient_boosting,395,0.03,25.675739088381842,38.363532618697626,37.948720565555284
gradient_boosting,396,0.03,25.64723110876724,38.34409628236222,37.91864621779546
gradient_boosting,397,0.03,25.632416174625646,38.334942589162324,37.90450690342373
gradient_boosting,398,0.03,25.598962588469856,38.34678146829446,37.95094488610722
gradient_boosting,399,0.03,25.59450614203201,38.34301753262993,37.949453693961075
gradient_boosting,400,0.03,25.582146640864593,38.35155958096391,37.94846242845258
gradient_boosting,401,0.03,25.57701666093905,38.35064211265583,37.95037942344528
gradient_boosting,402,0.03,25.568432462297775,38.34349632697844,37.94573629281365
gradient_boosting,403,0.03,25.56150024653476,38.32462980445537,37.93476292671455
gradient_boosting,404,0.03,25.543960275923226,38.31328460734985,37.92703891133053
gradient_boosting,405,0.03,25.533898163004633,38.30794769136236,37.91728374263227
gradient_boosting,406,0.03,25.51665952834496,38.29501111033224,37.90163464081604
gradient_boosting,407,0.03,25.495905161057557,38.297993377127874,37.8916263454212
gradient_boosting,408,0.03,25.47688880666637,38.28710700078331,37.88017165642565
gradient_boosting,409,0.03,25.465309425650748,38.311559178412686,37.907411717460484
gradient_boosting,410,0.03,25.451598576877398,38.294982580599076,37.89563280042118
gradient_boosting,411,0.03,25.436088583039506,38.289058312749866,37.881890858781894
gradient_boosting,412,0.03,25.42375282597769,38.28199680228161,37.87865316320228
gradient_boosting,413,0.03,25.407885507338456,38.27184088939775,37.87460223818293
gradient_boosting,414,0.03,25.38975332316058,38.276251544397795,37.87563873699975
gradient_boosting,415,0.03,25.37720054316335,38.27793727686542,37.873357392256445
gradient_boosting,416,0.03,25.368153196861716,38.27460368587395,37.87212515598377
gradient_boosting,417,0.03,25.350718265791,38.28152016470294,37.84971008929862
gradient_boosting,418,0.03,25.340803477061996,38.2847815165625,37.863543657930215
gradient_boosting,419,0.03,25.330742625015617,38.28764552027253,37.861792134380835
gradient_boosting,420,0.03,25.3182212726332,38.29021311154268,37.8565538922778
gradient_boosting,421,0.03,25.304928621350573,38.29025877058196,37.85021190452641
gradient_boosting,422,0.03,25.289799195321756,38.2889785637953,37.84396306987688
gradient_boosting,423,0.03,25.262470328019308,38.25425816087253,37.83008297347643
gradient_boosting,424,0.03,25.260297240269125,38.245465427305916,37.82786292948625
gradient_boosting,425,0.03,25.24204137749744,38.24427970295105,37.82485662825596
gradient_boosting,426,0.03,25.235407866359015,38.26386247842713,37.84277632610627
gradient_boosting,427,0.03,25.21707302637829,38.276916267368115,37.81892288554953
gradient_boosting,428,0.03,25.203738275405797,38.275093937875944,37.81243354456203
gradient_boosting,429,0.03,25.201085382435117,38.27856468464691,37.810381989686725
gradient_boosting,430,0.03,25.184716862112605,38.28702392842962,37.807009122493604
gradient_boosting,431,0.03,25.168814080376674,38.28120473698495,37.8002837185064
gradient_boosting,432,0.03,25.15432789032568,38.27985203594502,37.80329789947851
gradient_boosting,433,0.03,25.13539368538805,38.28038058244374,37.79981804548067
gradient_boosting,434,0.03,25.115022908183192,38.26199135210544,37.78326134180073
gradient_boosting,435,0.03,25.102223358775692,38.26768741116528,37.77732228509973
gradient_boosting,436,0.03,25.08542276572657,38.27030452734336,37.7696953786869
gradient_boosting,437,0.03,25.07228804272164,38.274387636479304,37.772168423059306
gradient_boosting,438,0.03,25.065208576756966,38.27489414631476,37.76773333652374
gradient_boosting,439,0.03,25.060313981168147,38.27667079304156,37.77023042662589
gradient_boosting,440,0.03,25.057521996246486,38.28197090526686,37.77500879269402
gradient_boosting,441,0.03,25.03356085327313,38.268434286036126,37.76101669227246
gradient_boosting,442,0.03,25.02826341254897,38.279353428261494,37.770728293648006
gradient_boosting,443,0.03,25.023912258877363,38.27854210628621,37.77342969100423
gradient_boosting,444,0.03,25.010092889222335,38.273919723888056,37.75722514016658
gradient_boosting,445,0.03,24.98859086737563,38.302694415678445,37.84213638147244
gradient_boosting,446,0.03,24.96873013596155,38.31081367326112,37.84208196961514
gradient_boosting,447,0.03,24.96135722689318,38.31198326081453,37.84693981305708
gradient_boosting,448,0.03,24.94342151800871,38.29488751700232,37.837129964407936
gradient_boosting,449,0.03,24.930224295028033,38.2763277709943,37.83348199979101
gradient_boosting,450,0.03,24.920467477799086,38.270561427026216,37.813834613621076
gradient_boosting,451,0.03,24.898946764806297,38.26385840898876,37.79331532159364
gradient_boosting,452,0.03,24.890654214650873,38.247433580859685,37.7815962304509
gradient_boosting,453,0.03,24.875006345904517,38.25004062063617,37.75115083844877
gradient_boosting,454,0.03,24.871673169792555,38.25531569886005,37.748683095951684
gradient_boosting,455,0.03,24.854617181133765,38.258643478036745,37.75050595492734
gradient_boosting,456,0.03,24.83808105424253,38.26215459941264,37.75843376728791
gradient_boosting,457,0.03,24.821663499296196,38.27431230153111,37.75538333598223
gradient_boosting,458,0.03,24.811596821798137,38.27101263455513,37.74830230002804
gradient_boosting,459,0.03,24.79021260819894,38.24239099133492,37.74940558637445
gradient_boosting,460,0.03,24.763832227245494,38.23064791548504,37.72666148701918
gradient_boosting,461,0.03,24.749863923520984,38.23634685210406,37.7304794356777
gradient_boosting,462,0.03,24.746216309057914,38.22797619239046,37.72838023094961
gradient_boosting,463,0.03,24.73250093610181,38.224850410519,37.71737591670317
gradient_boosting,464,0.03,24.713786619708742,38.20462809725441,37.710003851018975
gradient_boosting,465,0.03,24.69781387379766,38.213535662751376,37.69700605146038
gradient_boosting,466,0.03,24.676682740344244,38.206001670141916,37.688884019877825
gradient_boosting,467,0.03,24.671203113509623,38.21971624199642,37.70190070497922
gradient_boosting,468,0.03,24.657243808374783,38.21959256821067,37.70572662615745
gradient_boosting,469,0.03,24.640779043927125,38.22560990268718,37.689458416561166
gradient_boosting,470,0.03,24.623326024502372,38.21029126323709,37.676956562434704
gradient_boosting,471,0.03,24.606287474880723,38.20024062466191,37.671428319854435
gradient_boosting,472,0.03,24.58202921124247,38.18284394744519,37.651956676865716
gradient_boosting,473,0.03,24.570623145221006,38.18401011511819,37.65103603712542
gradient_boosting,474,0.03,24.564851326835463,38.19032901778298,37.64693074477975
gradient_boosting,475,0.03,24.55319684130026,38.20037882583187,37.66253610316792
gradient_boosting,476,0.03,24.538117410632868,38.194164164964576,37.65301661638142
gradient_boosting,477,0.03,24.524246524096817,38.20805201743448,37.68750119955853
gradient_boosting,478,0.03,24.50608178788378,38.20998632998902,37.683295380312195
gradient_boosting,479,0.03,24.49419053945744,38.204769179775255,37.66930561377108
gradient_boosting,480,0.03,24.48587771020999,38.19891754396626,37.66501629091649
gradient_boosting,481,0.03,24.472056338999764,38.20049718650946,37.65087057115748
gradient_boosting,482,0.03,24.45626660905118,38.193157643688565,37.64045266032139
gradient_boosting,483,0.03,24.441214823935514,38.21121624821623,37.62832337250328
gradient_boosting,484,0.03,24.42169653991508,38.20658240522634,37.61266097536321
gradient_boosting,485,0.03,24.41225174680863,38.241062960033034,37.63853946466963
gradient_boosting,486,0.03,24.400357780382123,38.2410486989854,37.63931650479498
gradient_boosting,487,0.03,24.39014254231188,38.23064510661906,37.635036223496556
gradient_boosting,488,0.03,24.379214520303393,38.21776582856673,37.61485626742704
gradient_boosting,489,0.03,24.36801385249447,38.22006750466427,37.62083459521447
gradient_boosting,490,0.03,24.363885177241986,38.22813818277441,37.6275551588151
gradient_boosting,491,0.03,24.353188813314954,38.24086925231832,37.62110923628464
gradient_boosting,492,0.03,24.332873073256152,38.24431281614374,37.61873753328369
gradient_boosting,493,0.03,24.32593341264781,38.23697803019225,37.60627660002512
gradient_boosting,494,0.03,24.319913979700445,38.23824840385407,37.5961976677585
gradient_boosting,495,0.03,24.313950839238966,38.24212521661262,37.59570809466807
gradient_boosting,496,0.03,24.300723221467663,38.23409921328684,37.582469444950775
gradient_boosting,497,0.03,24.288128637320533,38.227855526294945,37.57397224267553
gradient_boosting,498,0.03,24.26909227938757,38.204205975076455,37.55191200370146
gradient_boosting,499,0.03,24.258313427949236,38.20443308718917,37.55363330624574
gradient_boosting,500,0.03,24.247325404448002,38.20828237530515,37.557324362264566
gradient_boosting,501,0.03,24.238886267124716,38.210126827009184,37.54920878887862
gradient_boosting,502,0.03,24.21867207034507,38.19591497137106,37.537944916010254
gradient_boosting,503,0.03,24.20665265986769,38.20662215523304,37.53388981447503
gradient_boosting,504,0.03,24.187103268142412,38.19662794732313,37.532229082792306
gradient_boosting,505,0.03,24.18181767704174,38.18763106237108,37.52503020833951
gradient_boosting,506,0.03,24.173375021821418,38.197292741193664,37.52276984601336
gradient_boosting,507,0.03,24.160556761063084,38.17876327735063,37.51166094121318
gradient_boosting,508,0.03,24.145619351979832,38.17725271802477,37.49016512551741
gradient_boosting,509,0.03,24.13266737628297,38.16383302839511,37.48560952747169
gradient_boosting,510,0.03,24.11347413304386,38.17785393291122,37.48824245493798
gradient_boosting,511,0.03,24.097780595002014,38.18694450751889,37.49143283812273
gradient_boosting,512,0.03,24.09204393976935,38.19092555327376,37.48734276567746
gradient_boosting,513,0.03,24.073251839117532,38.20718105531746,37.48805934176409
gradient_boosting,514,0.03,24.064889697289985,38.22213239330583,37.5018348144091
gradient_boosting,515,0.03,24.049491645468386,38.246094011038394,37.589077277082744
gradient_boosting,516,0.03,24.026038954801212,38.22685140302198,37.57264057884191
gradient_boosting,517,0.03,24.01702294400098,38.21370469881836,37.56122401629234
gradient_boosting,518,0.03,23.99839966092331,38.21491023758947,37.5589396848341
gradient_boosting,519,0.03,23.98288341368008,38.21734555603497,37.546007447405444
gradient_boosting,520,0.03,23.968566662125653,38.22681819528888,37.540735200611266
gradient_boosting,521,0.03,23.94695618396863,38.23408728623774,37.54218798990158
gradient_boosting,522,0.03,23.928315561117543,38.22154046483103,37.53156630764029
gradient_boosting,523,0.03,23.91581683555296,38.211544249047726,37.53883640155863
gradient_boosting,524,0.03,23.90995389925847,38.206558914003416,37.553715463898165
gradient_boosting,525,0.03,23.902537985866548,38.18966948339103,37.543783544488015
gradient_boosting,526,0.03,23.890387777065328,38.16990183185967,37.5604557259999
gradient_boosting,527,0.03,23.878773472621123,38.17503280441855,37.55817504689849
gradient_boosting,528,0.03,23.869469776899308,38.178852420710925,37.568571125954016
gradient_boosting,529,0.03,23.85517238274897,38.16721020375976,37.564147008292245
gradient_boosting,530,0.03,23.84684407052654,38.16308494679576,37.55391186583663
gradient_boosting,531,0.03,23.832754926601112,38.16233132289256,37.54763916163693
gradient_boosting,532,0.03,23.827914436274796,38.16353931137315,37.53460947241449
gradient_boosting,533,0.03,23.811462219012334,38.17511897368576,37.526107235136266
gradient_boosting,534,0.03,23.795320801059553,38.184936714812494,37.52257654289876
gradient_boosting,535,0.03,23.7885154469779,38.20635950273404,37.538118008652
gradient_boosting,536,0.03,23.767407822053435,38.23944989568329,37.560589497171556
gradient_boosting,537,0.03,23.753468639592345,38.21888387244018,37.57254588316753
gradient_boosting,538,0.03,23.73583134131637,38.22008672767244,37.56820666699527
gradient_boosting,539,0.03,23.72861507140481,38.25402701597706,37.591946817061476
gradient_boosting,540,0.03,23.72182815338415,38.25859322240516,37.5988596196602
gradient_boosting,541,0.03,23.71884397811128,38.25869457083999,37.60557403615499
gradient_boosting,542,0.03,23.71341818145476,38.24795598264729,37.596520146031075
gradient_boosting,543,0.03,23.704401844737767,38.24817253093359,37.59272470712771
gradient_boosting,544,0.03,23.681863568802243,38.236704745506415,37.5838366341391
gradient_boosting,545,0.03,23.667673240217987,38.222540813694906,37.57098040439916
gradient_boosting,546,0.03,23.65053810882074,38.22481972454752,37.554756395799224
gradient_boosting,547,0.03,23.646399290371367,38.22817604918545,37.54646118963951
gradient_boosting,548,0.03,23.643890118731925,38.228533341013524,37.555767320544255
gradient_boosting,549,0.03,23.624001857293344,38.2342478165614,37.5577004469636
gradient_boosting,550,0.03,23.618570964505295,38.233176970558794,37.55817030705855
gradient_boosting,551,0.03,23.605492417896492,38.228304324787686,37.54852532488332
gradient_boosting,552,0.03,23.59089372955539,38.2404157815897,37.56139525855507
gradient_boosting,553,0.03,23.581564087154653,38.24403840616404,37.562387999654625
gradient_boosting,554,0.03,23.577083685034953,38.2436531432449,37.55538915247373
gradient_boosting,555,0.03,23.556700446277652,38.23798442992262,37.56584218196928
gradient_boosting,556,0.03,23.546841715295912,38.229354243587075,37.56155199307587
gradient_boosting,557,0.03,23.535413910117274,38.22773483683066,37.565864612101976
gradient_boosting,558,0.03,23.53071044989856,38.21719185535621,37.57357765566806
gradient_boosting,559,0.03,23.515581252601198,38.22378008591392,37.57311224982619
gradient_boosting,560,0.03,23.49537767863907,38.21853479999832,37.56693183244751
gradient_boosting,561,0.03,23.472521670449403,38.21925091933988,37.5727432604277
gradient_boosting,562,0.03,23.471026950832183,38.21563801405651,37.565636928892175
gradient_boosting,563,0.03,23.46310232916364,38.218083653420535,37.56935411640482
gradient_boosting,564,0.03,23.452881850019555,38.20989572411019,37.57603493846668
gradient_boosting,565,0.03,23.439227872186823,38.20748821085243,37.56858642275317
gradient_boosting,566,0.03,23.435297005916567,38.19814718597277,37.565232346942125
gradient_boosting,567,0.03,23.429405979326614,38.19800579646069,37.5726534968467
gradient_boosting,568,0.03,23.40857277534519,38.18921542199009,37.56697945704703
gradient_boosting,569,0.03,23.398240501208644,38.18322200486512,37.558801542859406
gradient_boosting,570,0.03,23.38947186659611,38.185345814461435,37.54247967131871
gradient_boosting,571,0.03,23.381865299816486,38.1844321200673,37.54413888997531
gradient_boosting,572,0.03,23.374250134273534,38.18322100743903,37.538649045103206
gradient_boosting,573,0.03,23.364809261276974,38.170985661438046,37.53847501125724
gradient_boosting,574,0.03,23.362006266440133,38.19969255682408,37.53646994794805
gradient_boosting,575,0.03,23.351663118732912,38.197311623807785,37.53929334809808
gradient_boosting,576,0.03,23.342137934693028,38.2078586401393,37.528285376818104
gradient_boosting,577,0.03,23.332706609101315,38.21020251288291,37.543532765394744
gradient_boosting,578,0.03,23.32328709218228,38.21782785967512,37.553383718195356
gradient_boosting,579,0.03,23.318692108832135,38.22292560607675,37.56022171014505
gradient_boosting,580,0.03,23.303673421484007,38.23690372227792,37.572045944933066
gradient_boosting,581,0.03,23.28560124021298,38.24911276552199,37.5696116525814
gradient_boosting,582,0.03,23.27470848709287,38.25472969351323,37.56464160668291
gradient_boosting,583,0.03,23.26346014960228,38.25752354301133,37.561539054382585
gradient_boosting,584,0.03,23.247600877144496,38.24017011675463,37.55228667680109
gradient_boosting,585,0.03,23.232410670584816,38.22407722208968,37.551977901479724
gradient_boosting,586,0.03,23.22039657813478,38.222788844381796,37.55595899128149
gradient_boosting,587,0.03,23.218059453952314,38.226865620891395,37.557858339619514
gradient_boosting,588,0.03,23.200889573319316,38.24119600868165,37.563354262543406
gradient_boosting,589,0.03,23.19085035531451,38.237384880484434,37.570015019210615
gradient_boosting,590,0.03,23.179460206630004,38.23453192968676,37.584955276799626
gradient_boosting,591,0.03,23.165204015208474,38.224629196567925,37.57882692350923
gradient_boosting,592,0.03,23.148164012062843,38.23202952865153,37.57831797283463
gradient_boosting,593,0.03,23.13351279446077,38.23453463975491,37.57888109359548
gradient_boosting,594,0.03,23.11443090185481,38.23847321113545,37.579191246862706
gradient_boosting,595,0.03,23.101848080835197,38.24965090602801,37.57060033542504
gradient_boosting,596,0.03,23.079174452991953,38.2506559193214,37.55972884028062
gradient_boosting,597,0.03,23.06581097238577,38.25414479038013,37.55975322836759
gradient_boosting,598,0.03,23.051461557993246,38.254775812423176,37.55871735983175
gradient_boosting,599,0.03,23.039156336947908,38.25772585054959,37.56089324172514
gradient_boosting,600,0.03,23.03430320750431,38.265059824552644,37.56721166540245
gradient_boosting,601,0.03,23.02647378077106,38.26736301412019,37.56637834485242
gradient_boosting,602,0.03,23.01201782002431,38.27585105593777,37.575076022420276
gradient_boosting,603,0.03,22.993770162378436,38.27540336830966,37.57483621175625
gradient_boosting,604,0.03,22.994258250020366,38.27183719587144,37.5830431509615
gradient_boosting,605,0.03,22.989134713644994,38.27808719870885,37.57746733305712
gradient_boosting,606,0.03,22.979427350336547,38.271881444980885,37.568757220033305
gradient_boosting,607,0.03,22.96727671197426,38.28179898768585,37.57721894773831
gradient_boosting,608,0.03,22.951558356992507,38.28058438570914,37.578476428858735
gradient_boosting,609,0.03,22.940869459294472,38.274266334347594,37.574356686287565
gradient_boosting,610,0.03,22.934130952441535,38.27106830769936,37.58164893202429
gradient_boosting,611,0.03,22.915110256608223,38.25126257356302,37.57143191400022
gradient_boosting,612,0.03,22.908222553280027,38.253477661790555,37.575113682066075
gradient_boosting,613,0.03,22.8969074953896,38.24427858541244,37.57955184236158
gradient_boosting,614,0.03,22.885725349333796,38.234834574334926,37.57661647981087
gradient_boosting,615,0.03,22.876576901512635,38.218641042505375,37.56051933086268
gradient_boosting,616,0.03,22.860209799728477,38.221542329950935,37.56199255438946
gradient_boosting,617,0.03,22.85451910791522,38.224149632416044,37.570916694781026
gradient_boosting,618,0.03,22.837815072437422,38.211550830165564,37.57691341504812
gradient_boosting,619,0.03,22.829768385239205,38.22773615504034,37.56599709194554
gradient_boosting,620,0.03,22.820964498740363,38.224990532197076,37.56745710869179
gradient_boosting,621,0.03,22.812088047136648,38.22246376458038,37.56029282079643
gradient_boosting,622,0.03,22.804932618846287,38.231104398400056,37.566991547606904
gradient_boosting,623,0.03,22.79812692738552,38.230629558057075,37.56822173671789
gradient_boosting,624,0.03,22.78630309311116,38.233230163752744,37.57754374765402
gradient_boosting,625,0.03,22.774184900362222,38.23880026134141,37.58587784162046
gradient_boosting,626,0.03,22.759927753875527,38.252466006689836,37.58490032655323
gradient_boosting,627,0.03,22.734544224425143,38.23548730513463,37.57189945220924
gradient_boosting,628,0.03,22.721031171787892,38.24272853592415,37.57171832636571
gradient_boosting,629,0.03,22.71225895831396,38.232335720899044,37.57199840349505
gradient_boosting,630,0.03,22.706430715059213,38.2204846673119,37.57085043132784
gradient_boosting,631,0.03,22.70205511633955,38.224589328670554,37.567962986797276
gradient_boosting,632,0.03,22.698950905081187,38.231239668703424,37.56604732195056
gradient_boosting,633,0.03,22.69171560534801,38.23544606531111,37.558245893438546
gradient_boosting,634,0.03,22.68563813364403,38.243192348990476,37.554372406086536
gradient_boosting,635,0.03,22.672735741448875,38.25677889332533,37.548053134204096
gradient_boosting,636,0.03,22.66478903702646,38.268924331798104,37.54706594989106
gradient_boosting,637,0.03,22.653387582226607,38.25939873015571,37.54007595776688
gradient_boosting,638,0.03,22.640684271731313,38.25275317642912,37.53365757650072
gradient_boosting,639,0.03,22.62741432536033,38.26136780208575,37.53591842259832
gradient_boosting,640,0.03,22.619119770394956,38.264048780079804,37.53167263688138
gradient_boosting,641,0.03,22.601512297140918,38.25834287095596,37.52791442212432
gradient_boosting,642,0.03,22.596606369050814,38.246055509345844,37.52507076326158
gradient_boosting,643,0.03,22.584356663902,38.24165474902785,37.51720208317751
gradient_boosting,644,0.03,22.575596442569363,38.238991279279375,37.52306061143091
gradient_boosting,645,0.03,22.569989000442153,38.25225898817727,37.52179235319482
gradient_boosting,646,0.03,22.560235836624866,38.24173650747935,37.518508556959084
gradient_boosting,647,0.03,22.55206081500969,38.24426265180772,37.51432185794754
gradient_boosting,648,0.03,22.538730708773198,38.25296738920145,37.5075259538948
gradient_boosting,649,0.03,22.53311034341363,38.24283116862267,37.50011089024972
gradient_boosting,650,0.03,22.515956756731683,38.24005918441584,37.481748053394874
gradient_boosting,651,0.03,22.508503021150187,38.23688448661912,37.48827351161284
gradient_boosting,652,0.03,22.499316674110737,38.23723410139224,37.478393021399725
gradient_boosting,653,0.03,22.486206308755275,38.235533680249986,37.481915633899845
gradient_boosting,654,0.03,22.483905474955577,38.23139544970175,37.48022743796605
gradient_boosting,655,0.03,22.47695763021134,38.250088370846534,37.48103814108783
gradient_boosting,656,0.03,22.47219119667851,38.261053344021505,37.4814901926545
gradient_boosting,657,0.03,22.45964768375108,38.271897300966536,37.48388943684634
gradient_boosting,658,0.03,22.456014519599147,38.276740992680764,37.48907155177598
gradient_boosting,659,0.03,22.450775128890342,38.267934584984985,37.48949392200672
gradient_boosting,660,0.03,22.442701745960292,38.265292451470565,37.484037503529024
gradient_boosting,661,0.03,22.43172232844364,38.26174333835078,37.489567640781104
gradient_boosting,662,0.03,22.423646993102412,38.2596747353734,37.48083546379331
gradient_boosting,663,0.03,22.410808446729416,38.26211400763051,37.47962867889811
gradient_boosting,664,0.03,22.39442510837328,38.255552862619716,37.468318244862964
gradient_boosting,665,0.03,22.385854034082215,38.25386406111422,37.468622666134486
gradient_boosting,666,0.03,22.379880065061812,38.256454816786224,37.46883714583089
gradient_boosting,667,0.03,22.362371156130322,38.24425056635569,37.464677931320516
gradient_boosting,668,0.03,22.35986570520983,38.24198574373762,37.46561236360369
gradient_boosting,669,0.03,22.346344785191373,38.22065511272246,37.45362858071685
gradient_boosting,670,0.03,22.342482335884764,38.22748081816871,37.45193539817285
gradient_boosting,671,0.03,22.34047142462721,38.225049759524744,37.451132160484256
gradient_boosting,672,0.03,22.333835811202388,38.21882107229048,37.45175476699537
gradient_boosting,673,0.03,22.31261204336207,38.21218673984337,37.42718341714625
gradient_boosting,674,0.03,22.305154774611005,38.233592416295316,37.44138643475514
gradient_boosting,675,0.03,22.30033797320665,38.22681630742855,37.43813792134438
gradient_boosting,676,0.03,22.283997093300655,38.21881798991134,37.42148668427341
gradient_boosting,677,0.03,22.26890487630878,38.216689914332676,37.416535830445575
gradient_boosting,678,0.03,22.26064291097729,38.217332028295296,37.4310298560782
gradient_boosting,679,0.03,22.250555886221125,38.2128158092482,37.41089790169188
gradient_boosting,680,0.03,22.234173562589827,38.21405539465415,37.42478234371198
gradient_boosting,681,0.03,22.214442294883696,38.23487283601317,37.445066692098614
gradient_boosting,682,0.03,22.211273627407017,38.23189530569376,37.4388596892768
gradient_boosting,683,0.03,22.20522885585094,38.24505675399751,37.43263014245289
gradient_boosting,684,0.03,22.202779111759213,38.25078725850659,37.43628233392604
gradient_boosting,685,0.03,22.185254965981766,38.267825999865735,37.449079435541975
gradient_boosting,686,0.03,22.170765163271064,38.26239865977906,37.443510462869206
gradient_boosting,687,0.03,22.15813785721053,38.26454752163762,37.453765911794555
gradient_boosting,688,0.03,22.15299146397997,38.26132968920944,37.44837683912172
gradient_boosting,689,0.03,22.137623843324228,38.26884133686394,37.45511404992892
gradient_boosting,690,0.03,22.13403828777445,38.267779264549524,37.46046321287229
gradient_boosting,691,0.03,22.12707413677962,38.25521301817375,37.45759867895476
gradient_boosting,692,0.03,22.114980068566783,38.251489214209734,37.463477073547715
gradient_boosting,693,0.03,22.11156164984851,38.247986735748256,37.46265819333569
gradient_boosting,694,0.03,22.10033760982156,38.24121430051588,37.46749081128095
gradient_boosting,695,0.03,22.096043997856547,38.23965468624937,37.45893696635247
gradient_boosting,696,0.03,22.081952390472033,38.24003107393079,37.45431336126311
gradient_boosting,697,0.03,22.076076650970503,38.241297593392325,37.45619681222338
gradient_boosting,698,0.03,22.064006874555176,38.243228624069786,37.4759456139002
gradient_boosting,699,0.03,22.057447436391357,38.24417986007957,37.471040570108975
gradient_boosting,700,0.03,22.050506265468627,38.244579270778374,37.47702102543188
gradient_boosting,701,0.03,22.03518487860955,38.24123668753614,37.47360057461031
gradient_boosting,702,0.03,22.0256409548071,38.23501411713808,37.468151922767845
gradient_boosting,703,0.03,22.0146100990174,38.22266542439781,37.46530080593222
gradient_boosting,704,0.03,21.99830980947331,38.22986235574703,37.45150952090926
gradient_boosting,705,0.03,21.98035646115168,38.22557612525862,37.460300127003244
gradient_boosting,706,0.03,21.972051047906703,38.22193279731923,37.46442557659806
gradient_boosting,707,0.03,21.96804791634018,38.21942874353224,37.462906013068014
gradient_boosting,708,0.03,21.958062808530006,38.21758990055848,37.46396545988742
gradient_boosting,709,0.03,21.953847436915755,38.20823470543273,37.46588686784093
gradient_boosting,710,0.03,21.945258057712522,38.21722933056415,37.46072361913831
gradient_boosting,711,0.03,21.93189724192112,38.22662553447338,37.46202281842937
gradient_boosting,712,0.03,21.920512506758133,38.22611727010225,37.46390925134753
gradient_boosting,713,0.03,21.91365658003037,38.22674114634229,37.46876667995581
gradient_boosting,714,0.03,21.90207655651075,38.21907332474039,37.45624041241942
gradient_boosting,715,0.03,21.894575633780004,38.21737349519572,37.455946941629655
gradient_boosting,716,0.03,21.880631042871865,38.22120442613087,37.465335756177645
gradient_boosting,717,0.03,21.87099274888844,38.211630652455725,37.470315821836884
gradient_boosting,718,0.03,21.85409683999194,38.199266264001295,37.45495643908403
gradient_boosting,719,0.03,21.84173799825337,38.20222285837975,37.45115822272923
gradient_boosting,720,0.03,21.83295490097946,38.212263647732144,37.454729026410405
gradient_boosting,721,0.03,21.825573456680488,38.228765510657894,37.45743247372549
gradient_boosting,722,0.03,21.81140291485816,38.216130588107106,37.44907179908054
gradient_boosting,723,0.03,21.80181140554232,38.228422089741485,37.44663995671907
gradient_boosting,724,0.03,21.79473370257416,38.23824817220353,37.459455881985406
gradient_boosting,725,0.03,21.7909451832651,38.2385659526585,37.46201411098889
gradient_boosting,726,0.03,21.782480796347134,38.23640795796044,37.45820123795755
gradient_boosting,727,0.03,21.773754745917024,38.24353548061569,37.46440522669369
gradient_boosting,728,0.03,21.75895589927879,38.24710108179488,37.47392117666462
gradient_boosting,729,0.03,21.752041995771332,38.24473071901405,37.45693704406768
gradient_boosting,730,0.03,21.74035101924168,38.243931467843026,37.467545717081734
gradient_boosting,731,0.03,21.72774809444183,38.24331549103492,37.46562765497475
