n_rows,n_unique_compounds,n_features,cv_type,n_splits,mae_oof,rmse_oof,r2_oof,sample_weighting_enabled,split_train_rows,split_val_rows,split_test_rows,split_train_unique_compounds,split_val_unique_compounds,split_test_unique_compounds,split_train_size_requested,split_val_size_requested,split_test_size_requested,train_n,train_mae,train_rmse,train_r2,validation_n,validation_mae,validation_rmse,validation_r2,test_n,test_mae,test_rmse,test_r2,refit_final_on,n_final_fit_rows,n_final_fit_unique_compounds,model_path
2047,1830,10,GroupKFold,5,35.805280998879994,65.78482605500281,0.9274904374494145,False,1234,400,413,1098,366,366,0.6,0.2,0.2,1234,18.207206093978478,29.704879362124842,0.9852992999236463,400,39.95985949191997,70.64072215691037,0.8994479298015807,413,38.232781062785065,74.8072078180615,0.9181865854490433,full,2047,1830,output/final_model_sweep_compact/trial_006_rf_shap_top10_leaf1/models/cp_regressor.joblib
