model_type,n_estimators,train_mae,train_rmse,train_r2,validation_mae,validation_rmse,validation_r2,test_mae,test_rmse,test_r2
random_forest,50,18.037165364929386,29.411720141039417,0.9855880322666557,37.80598479892481,69.59854663063017,0.9023929702546869,37.67674142407735,74.899163928636,0.9179853249674588
random_forest,100,17.958466842808683,30.24488792760973,0.984759950049835,36.98522028883622,67.0252658894811,0.9094772275427366,37.71158491194845,77.10992816666658,0.9130722926091192
random_forest,200,17.840623147347298,29.649809569704917,0.9853537565714646,36.98067968485556,66.95043884626507,0.9096792340642661,37.62401476757527,76.19133111439962,0.9151310652985862
random_forest,400,17.691672381397467,29.58078802177062,0.9854218669416271,37.16764413255677,67.05341911803283,0.9094011653740964,37.32266828742344,75.56625568605429,0.9165178864851983
random_forest,800,17.728872098112614,29.685517393510104,0.985318457835454,37.26979356171552,66.99169045643619,0.9095678972323279,37.22989758481652,75.87319256174841,0.9158383297589248
