n_rows,n_unique_compounds,n_features,cv_type,n_splits,mae_oof,rmse_oof,r2_oof,sample_weighting_enabled,split_train_rows,split_val_rows,split_test_rows,split_train_unique_compounds,split_val_unique_compounds,split_test_unique_compounds,split_train_size_requested,split_val_size_requested,split_test_size_requested,train_n,train_mae,train_rmse,train_r2,validation_n,validation_mae,validation_rmse,validation_r2,test_n,test_mae,test_rmse,test_r2,refit_final_on,n_final_fit_rows,n_final_fit_unique_compounds,model_path
2047,1830,15,GroupKFold,5,35.111528656028916,66.68734580377414,0.9254872333787294,False,1234,400,413,1098,366,366,0.6,0.2,0.2,1234,17.640615578344388,29.48184561366675,0.9855192263028899,400,38.116768953160594,67.38333828058187,0.9085074353957805,413,37.84876849740252,79.53976443439026,0.9075075614754388,full,2047,1830,output/final_model_sweep_compact/trial_007_rf_shap_top15_leaf1/models/cp_regressor.joblib
