model_type,n_estimators,train_mae,train_rmse,train_r2,validation_mae,validation_rmse,validation_r2,test_mae,test_rmse,test_r2
random_forest,50,17.713405208758314,29.10624639290549,0.9858858465693984,39.50088752117778,69.25886765530919,0.9033433966657438,37.36734861328637,75.36285273983422,0.9169667020136125
random_forest,100,17.668895313041755,29.917502525997627,0.9850880958310517,38.11210506741378,65.46093859543838,0.9136534058867933,37.421494516787945,75.48291738980286,0.9167019215584411
random_forest,200,17.421831545776932,29.333826409569213,0.9856642682293825,37.49672302722659,65.2707279448987,0.9141544735592205,36.55817740987812,75.33716175713323,0.9170233039956905
random_forest,400,17.32293883639168,29.359907484443212,0.9856387647369849,37.39381467626903,65.66920135236843,0.9131031117398591,36.72453849732822,76.12111091878396,0.9152874286768615
random_forest,800,17.26536415288985,29.236893463506394,0.9857588558728025,37.49832574327844,65.95259669596197,0.9123514866216742,36.91975153882682,76.6912329999081,0.9140137381236892
